polity,variable_name,variable_sub_name,value,year_from,year_to,certainty
CnQingE,crisisdb_famine_event,longitude,118.273,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,elevation,24,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,latitude,22.247,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,longitude,110.262,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,elevation,101.7,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,latitude,29.292,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,longitude,105.868,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,elevation,327.6,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1775,1775,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.76,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,longitude,114.636,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,elevation,50.9,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,latitude,37.185,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,longitude,118.219,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,elevation,5.8,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,latitude,26.298,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,longitude,119.557,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,elevation,401.6,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,latitude,22.938,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,longitude,113.877,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,elevation,34.6,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1776,1776,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,latitude,34.796,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,longitude,113.347,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,elevation,136,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,latitude,22.677,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,longitude,114.153,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,elevation,52.7,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,latitude,22.429,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,longitude,111.116,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,elevation,395.5,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,latitude,23.52,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,longitude,108.633,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,elevation,151.5,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,latitude,23.165,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,longitude,108.93,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,elevation,101.1,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,latitude,24.479,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,longitude,108.535,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,elevation,185.2,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1777,1777,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,latitude,22.065,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,longitude,109.871,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,elevation,73.7,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100609,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,latitude,30.089,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,longitude,104.747,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,elevation,420.7,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1777,1778,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,latitude,22.875,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,longitude,108.141,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,elevation,175.2,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,latitude,36.301,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,longitude,115.241,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,elevation,46.2,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,sub_category,Famine,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,magnitude,Uncertain,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,duration,No description,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,famine_event,350100009,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,latitude,35.985,1778,1778,Evidenced
CnQingE,crisisdb_famine_event,longitude,113.358,1778,1778,Evidenced
